CustomerKey,Segment,SignupDate
6749,Small Business,04-05-2022
6750,Consumer,08-04-2024
6751,Consumer,16-08-2024
6752,Consumer,13-12-2022
6753,Small Business,06-01-2024
6754,Small Business,24-05-2023
6755,Consumer,23-11-2022
6756,Consumer,28-01-2023
6757,Consumer,04-05-2023
6758,Consumer,11-03-2024
6759,Consumer,03-05-2023
6760,Consumer,15-02-2022
6761,Consumer,31-01-2024
6762,Consumer,23-03-2023
6763,Small Business,28-09-2024
6764,Corporate,22-05-2023
6765,Consumer,09-12-2022
6766,Small Business,21-10-2024
6767,Small Business,06-08-2022
6768,Small Business,29-06-2023
6769,Consumer,20-11-2022
6770,Consumer,29-07-2024
6771,Small Business,11-12-2023
6772,Small Business,10-07-2022
6773,Consumer,27-12-2022
6774,Corporate,14-10-2024
6775,Corporate,12-10-2023
6776,Consumer,02-10-2022
6777,Corporate,10-11-2022
6778,Consumer,11-04-2023
6779,Corporate,30-03-2022
6780,Consumer,26-12-2023
6781,Consumer,12-06-2024
6782,Consumer,28-07-2022
6783,Consumer,18-07-2023
6784,Consumer,08-02-2022
6785,Consumer,27-07-2023
6786,Consumer,22-04-2023
6787,Consumer,09-02-2024
6788,Consumer,09-05-2023
6789,Consumer,03-04-2023
6790,Consumer,12-02-2024
6791,Consumer,30-03-2023
6792,Consumer,30-08-2023
6793,Consumer,19-08-2023
6794,Consumer,22-12-2022
6795,Small Business,23-11-2023
6796,Consumer,17-07-2022
6797,Consumer,20-12-2023
6798,Consumer,06-08-2022
6799,Corporate,28-12-2024
6800,Consumer,10-09-2024
6801,Corporate,30-08-2024
6802,Consumer,20-08-2022
6803,Corporate,26-05-2022
6804,Corporate,13-10-2024
6805,Corporate,26-08-2023
6806,Consumer,30-08-2023
6807,Consumer,29-12-2022
6808,Small Business,26-08-2023
6809,Corporate,21-02-2022
6810,Consumer,30-11-2023
6811,Consumer,31-05-2023
6812,Small Business,07-04-2024
6813,Consumer,22-07-2023
6814,Small Business,26-11-2024
6815,Consumer,11-03-2022
6816,Consumer,03-03-2024
6817,Corporate,22-07-2023
6818,Consumer,21-09-2023
6819,Corporate,10-08-2023
6820,Corporate,28-09-2024
6821,Small Business,15-12-2022
6822,Consumer,12-12-2022
6823,Consumer,01-05-2022
6824,Corporate,30-01-2024
6825,Consumer,18-04-2022
6826,Consumer,28-04-2023
6827,Small Business,05-02-2024
6828,Corporate,06-06-2024
6829,Consumer,14-12-2022
6830,Consumer,27-05-2023
6831,Consumer,10-04-2024
6832,Consumer,05-02-2022
6833,Consumer,24-11-2022
6834,Consumer,20-02-2024
6835,Consumer,07-08-2023
6836,Consumer,09-11-2023
6837,Consumer,10-04-2024
6838,Consumer,03-03-2023
6839,Consumer,01-09-2023
6840,Corporate,06-09-2023
6841,Consumer,23-03-2023
6842,Consumer,08-02-2024
6843,Consumer,02-01-2023
6844,Consumer,26-06-2024
6845,Consumer,14-05-2022
6846,Corporate,02-06-2023
6847,Consumer,10-08-2022
6848,Consumer,01-03-2023
6849,Consumer,13-03-2024
6850,Corporate,18-08-2023
6851,Consumer,06-03-2022
6852,Small Business,19-08-2022
6853,Small Business,30-03-2024
6854,Corporate,03-01-2024
6855,Consumer,11-06-2023
6856,Corporate,25-08-2023
6857,Consumer,18-02-2023
6858,Consumer,13-04-2022
6859,Consumer,13-10-2024
6860,Small Business,30-09-2022
6861,Corporate,03-10-2022
6862,Consumer,08-11-2024
6863,Small Business,22-03-2023
6864,Consumer,23-12-2023
6865,Corporate,04-08-2023
6866,Consumer,26-10-2024
6867,Consumer,02-06-2024
6868,Consumer,21-05-2023
6869,Consumer,14-01-2022
6870,Small Business,15-05-2024
6871,Small Business,21-08-2022
6872,Consumer,26-08-2024
6873,Small Business,27-02-2024
6874,Consumer,31-05-2023
6875,Corporate,22-05-2024
6876,Consumer,02-06-2024
6877,Consumer,17-06-2023
6878,Consumer,15-11-2024
6879,Corporate,06-09-2022
6880,Consumer,30-11-2024
6881,Consumer,01-04-2023
6882,Corporate,22-08-2023
6883,Consumer,03-06-2024
6884,Consumer,03-04-2024
6885,Consumer,01-10-2022
6886,Consumer,03-06-2024
6887,Consumer,29-06-2024
6888,Consumer,29-11-2024
6889,Consumer,04-02-2022
6890,Consumer,17-12-2024
6891,Consumer,26-03-2023
6892,Corporate,02-03-2024
6893,Consumer,23-10-2023
6894,Small Business,17-02-2023
6895,Consumer,01-01-2023
6896,Corporate,13-11-2022
6897,Consumer,15-10-2023
6898,Consumer,10-08-2024
6899,Consumer,19-12-2024
6900,Small Business,07-06-2024
6901,Corporate,26-06-2023
6902,Consumer,04-07-2024
6903,Consumer,15-12-2023
6904,Consumer,19-03-2023
6905,Consumer,04-08-2024
6906,Corporate,07-03-2024
6907,Consumer,01-12-2022
6908,Consumer,29-10-2024
6909,Consumer,04-12-2022
6910,Consumer,08-07-2023
6911,Corporate,18-12-2022
6912,Consumer,07-06-2023
6913,Small Business,04-10-2023
6914,Consumer,04-12-2023
6915,Consumer,17-02-2024
6916,Corporate,24-04-2022
6917,Corporate,17-02-2024
6918,Consumer,29-04-2023
6919,Consumer,13-08-2023
6920,Consumer,07-06-2022
6921,Consumer,10-03-2022
6922,Consumer,22-05-2024
6923,Small Business,20-10-2024
6924,Consumer,05-08-2023
6925,Consumer,31-12-2023
6926,Small Business,23-08-2024
6927,Consumer,13-10-2024
6928,Consumer,08-03-2023
6929,Consumer,08-08-2022
6930,Consumer,24-06-2024
6931,Consumer,09-08-2022
6932,Consumer,09-12-2024
6933,Consumer,12-08-2023
6934,Consumer,19-08-2023
6935,Consumer,10-04-2024
6936,Corporate,25-11-2022
6937,Corporate,17-09-2023
6938,Corporate,09-11-2023
6939,Consumer,05-10-2024
6940,Consumer,02-12-2024
6941,Consumer,25-01-2023
6942,Small Business,27-04-2023
6943,Corporate,13-08-2024
6944,Consumer,20-10-2024
6945,Small Business,28-12-2022
6946,Consumer,03-04-2022
6947,Consumer,25-08-2022
6948,Consumer,04-10-2023
6949,Consumer,15-08-2024
6950,Consumer,03-04-2023
6951,Consumer,23-04-2024
6952,Consumer,21-12-2024
6953,Consumer,06-05-2024
6954,Consumer,20-08-2024
6955,Consumer,04-03-2023
6956,Consumer,14-08-2024
6957,Small Business,12-10-2022
6958,Small Business,25-10-2024
6959,Consumer,19-12-2022
6960,Consumer,23-09-2024
6961,Small Business,15-05-2022
6962,Consumer,10-08-2024
6963,Small Business,01-05-2024
6964,Corporate,18-03-2024
6965,Consumer,04-09-2023
6966,Corporate,30-10-2024
6967,Consumer,06-08-2022
6968,Consumer,05-11-2023
6969,Small Business,28-02-2024
6970,Small Business,07-12-2022
6971,Consumer,15-10-2023
6972,Small Business,30-07-2024
6973,Corporate,20-12-2023
6974,Consumer,07-05-2024
6975,Consumer,30-03-2022
6976,Consumer,23-05-2024
6977,Consumer,28-05-2023
6978,Corporate,04-10-2024
6979,Consumer,19-05-2023
6980,Consumer,05-03-2023
6981,Consumer,05-06-2024
6982,Consumer,04-12-2023
6983,Corporate,23-12-2023
6984,Consumer,08-12-2023
6985,Consumer,16-11-2023
6986,Consumer,13-11-2024
6987,Consumer,23-11-2024
6988,Consumer,05-07-2024
6989,Consumer,31-01-2022
6990,Corporate,29-04-2023
6991,Consumer,05-06-2022
6992,Consumer,23-09-2023
6993,Consumer,11-11-2022
6994,Consumer,19-02-2022
6995,Consumer,15-08-2022
6996,Consumer,04-12-2023
6997,Consumer,13-02-2024
6998,Consumer,13-05-2024
6999,Consumer,30-11-2022
7000,Consumer,04-03-2022
7001,Consumer,30-04-2023
7002,Corporate,20-01-2024
7003,Consumer,30-01-2023
7004,Small Business,10-01-2022
7005,Consumer,11-02-2022
7006,Consumer,25-11-2022
7007,Small Business,21-06-2022
7008,Consumer,23-11-2022
7009,Consumer,18-03-2024
7010,Corporate,25-01-2023
7011,Consumer,18-08-2023
7012,Consumer,04-07-2022
7013,Consumer,29-03-2022
7014,Consumer,04-03-2022
7015,Consumer,03-05-2023
7016,Consumer,03-01-2024
7017,Consumer,05-01-2022
7018,Small Business,21-06-2022
7019,Small Business,03-08-2024
7020,Consumer,16-05-2022
7021,Consumer,09-09-2022
7022,Consumer,14-10-2023
7023,Consumer,22-04-2023
7024,Small Business,29-11-2022
7025,Small Business,17-02-2024
7026,Small Business,24-02-2024
7027,Small Business,07-04-2022
7028,Small Business,20-03-2022
7029,Consumer,08-02-2023
7030,Consumer,13-11-2024
7031,Small Business,23-03-2024
7032,Consumer,08-02-2024
7033,Consumer,28-12-2022
7034,Consumer,06-01-2023
7035,Consumer,08-02-2022
7036,Consumer,10-08-2024
7037,Small Business,17-10-2024
7038,Small Business,17-01-2023
7039,Consumer,13-11-2023
7040,Consumer,10-07-2022
7041,Consumer,05-11-2024
7042,Consumer,08-04-2023
7043,Consumer,11-11-2023
7044,Consumer,20-06-2024
7045,Small Business,28-04-2023
7046,Corporate,27-07-2023
7047,Corporate,23-12-2022
7048,Corporate,05-05-2024
7049,Consumer,01-08-2022
7050,Consumer,05-11-2023
7051,Consumer,04-02-2024
7052,Consumer,17-05-2022
7053,Consumer,29-01-2023
7054,Small Business,13-07-2023
7055,Corporate,20-09-2022
7056,Consumer,20-06-2022
7057,Small Business,30-06-2024
7058,Consumer,31-08-2022
7059,Consumer,12-01-2022
7060,Consumer,06-04-2023
7061,Corporate,19-05-2024
7062,Corporate,11-12-2023
7063,Consumer,30-10-2023
7064,Consumer,10-09-2023
7065,Consumer,16-11-2023
7066,Small Business,13-08-2023
7067,Small Business,05-12-2022
7068,Consumer,26-09-2023
7069,Corporate,28-05-2023
7070,Consumer,16-11-2023
7071,Small Business,27-08-2023
7072,Corporate,23-09-2024
7073,Consumer,28-08-2022
7074,Consumer,07-05-2023
7075,Consumer,26-11-2024
7076,Small Business,21-01-2023
7077,Consumer,26-01-2024
7078,Consumer,19-07-2024
7079,Consumer,17-02-2022
7080,Corporate,28-07-2024
7081,Consumer,16-02-2022
7082,Corporate,14-08-2024
7083,Consumer,11-08-2024
7084,Consumer,19-09-2022
7085,Consumer,02-02-2022
7086,Consumer,17-10-2023
7087,Corporate,01-11-2022
7088,Consumer,12-02-2023
7089,Corporate,02-10-2024
7090,Consumer,18-01-2022
7091,Small Business,04-10-2022
7092,Consumer,09-11-2022
7093,Consumer,29-12-2023
7094,Small Business,27-09-2024
7095,Consumer,10-06-2022
7096,Consumer,13-04-2022
7097,Consumer,21-06-2023
7098,Consumer,01-07-2024
7099,Consumer,01-05-2023
7100,Consumer,05-06-2023
7101,Corporate,19-10-2022
7102,Small Business,22-08-2022
7103,Consumer,28-11-2022
7104,Consumer,26-08-2023
7105,Consumer,12-04-2023
7106,Small Business,21-09-2024
7107,Small Business,16-04-2022
7108,Consumer,24-04-2022
7109,Consumer,09-12-2023
7110,Consumer,27-06-2023
7111,Consumer,27-01-2023
7112,Consumer,21-06-2023
7113,Corporate,10-03-2022
7114,Consumer,22-10-2024
7115,Consumer,10-02-2023
7116,Consumer,26-05-2024
7117,Consumer,06-07-2022
7118,Consumer,16-05-2022
7119,Consumer,13-07-2024
7120,Small Business,25-09-2022
7121,Consumer,24-08-2023
7122,Consumer,26-09-2023
7123,Consumer,16-03-2022
7124,Consumer,16-02-2022
7125,Small Business,26-12-2023
7126,Corporate,09-08-2023
7127,Small Business,07-08-2022
7128,Consumer,08-10-2022
7129,Consumer,02-04-2024
7130,Corporate,11-02-2023
7131,Consumer,19-03-2023
7132,Consumer,09-04-2023
7133,Consumer,14-04-2023
7134,Consumer,24-10-2023
7135,Consumer,07-08-2022
7136,Consumer,06-08-2022
7137,Consumer,04-04-2023
7138,Consumer,10-12-2023
7139,Consumer,25-06-2024
7140,Consumer,22-07-2022
7141,Consumer,10-10-2023
7142,Consumer,17-07-2024
7143,Consumer,05-11-2024
7144,Consumer,08-05-2024
7145,Consumer,30-04-2022
7146,Corporate,28-12-2024
7147,Small Business,15-11-2024
7148,Consumer,29-03-2023
7149,Consumer,21-02-2023
7150,Consumer,28-08-2022
7151,Consumer,06-08-2023
7152,Small Business,05-05-2023
7153,Consumer,05-01-2024
7154,Corporate,31-12-2023
7155,Consumer,04-04-2022
7156,Consumer,02-07-2023
7157,Consumer,17-10-2022
7158,Consumer,21-08-2022
7159,Consumer,18-02-2022
7160,Consumer,11-01-2023
7161,Consumer,24-07-2023
7162,Consumer,08-03-2023
7163,Consumer,27-03-2023
7164,Consumer,21-04-2024
7165,Corporate,22-01-2022
7166,Consumer,21-01-2024
7167,Corporate,25-02-2024
7168,Consumer,08-06-2024
7169,Consumer,22-02-2024
7170,Consumer,21-08-2024
7171,Consumer,17-07-2023
7172,Consumer,18-09-2022
7173,Small Business,18-05-2022
7174,Small Business,25-06-2023
7175,Consumer,11-10-2023
7176,Small Business,14-08-2022
7177,Consumer,21-11-2024
7178,Consumer,27-06-2023
7179,Consumer,12-04-2023
7180,Corporate,25-03-2022
7181,Small Business,27-07-2024
7182,Consumer,29-03-2024
7183,Consumer,25-07-2024
7184,Consumer,25-10-2023
7185,Small Business,09-03-2023
7186,Consumer,20-11-2023
7187,Consumer,16-10-2023
7188,Consumer,09-09-2024
7189,Corporate,21-05-2024
7190,Corporate,20-10-2024
7191,Consumer,01-01-2023
7192,Consumer,14-04-2022
7193,Consumer,09-05-2024
7194,Corporate,01-11-2024
7195,Small Business,25-05-2022
7196,Small Business,22-10-2023
7197,Consumer,22-06-2022
7198,Consumer,28-01-2023
7199,Consumer,16-11-2024
7200,Consumer,29-08-2022
7201,Corporate,07-09-2023
7202,Consumer,20-11-2022
7203,Corporate,28-04-2024
7204,Consumer,14-07-2022
7205,Consumer,13-02-2022
7206,Corporate,23-05-2024
7207,Small Business,23-10-2022
7208,Consumer,21-01-2022
7209,Consumer,27-06-2023
7210,Corporate,01-01-2024
7211,Consumer,21-08-2023
7212,Small Business,14-03-2022
7213,Corporate,09-04-2024
7214,Small Business,14-04-2023
7215,Consumer,01-03-2024
7216,Small Business,07-06-2023
7217,Consumer,18-10-2022
7218,Corporate,18-03-2023
7219,Consumer,20-11-2022
7220,Small Business,30-05-2024
7221,Small Business,25-06-2022
7222,Corporate,02-09-2022
7223,Corporate,08-06-2022
7224,Small Business,05-07-2022
7225,Consumer,15-03-2022
7226,Consumer,10-08-2024
7227,Consumer,17-01-2022
7228,Consumer,14-09-2024
7229,Consumer,25-05-2022
7230,Consumer,01-05-2024
7231,Consumer,02-08-2023
7232,Corporate,17-03-2023
7233,Consumer,18-02-2024
7234,Consumer,01-08-2024
7235,Consumer,05-06-2024
7236,Consumer,08-08-2024
7237,Corporate,14-10-2022
7238,Small Business,06-04-2022
7239,Consumer,10-10-2023
7240,Small Business,05-11-2022
7241,Corporate,16-07-2023
7242,Consumer,15-07-2023
7243,Consumer,04-09-2024
7244,Small Business,16-08-2022
7245,Consumer,05-12-2023
7246,Corporate,11-10-2022
7247,Small Business,21-08-2023
7248,Consumer,02-03-2024
7249,Consumer,04-04-2022
7250,Consumer,04-01-2022
7251,Consumer,26-05-2024
7252,Small Business,10-09-2024
7253,Consumer,29-07-2022
7254,Consumer,20-11-2023
7255,Consumer,11-08-2023
7256,Small Business,04-11-2023
7257,Consumer,10-07-2024
7258,Corporate,06-06-2023
7259,Consumer,23-01-2022
7260,Small Business,31-01-2024
7261,Consumer,02-03-2022
7262,Corporate,14-04-2023
7263,Small Business,23-10-2023
7264,Consumer,05-07-2022
7265,Consumer,10-12-2023
7266,Corporate,28-01-2022
7267,Consumer,06-08-2023
7268,Corporate,19-12-2024
7269,Small Business,16-12-2023
7270,Consumer,05-09-2023
7271,Small Business,18-10-2022
7272,Corporate,04-04-2022
7273,Small Business,13-07-2024
7274,Corporate,30-10-2024
7275,Consumer,02-03-2024
7276,Consumer,06-12-2022
7277,Corporate,23-01-2023
7278,Consumer,24-12-2023
7279,Corporate,07-07-2024
7280,Consumer,21-09-2022
7281,Corporate,06-06-2023
7282,Small Business,18-06-2022
7283,Corporate,22-01-2024
7284,Corporate,17-05-2023
7285,Consumer,11-03-2023
7286,Small Business,16-04-2022
7287,Corporate,12-06-2024
7288,Consumer,27-03-2023
7289,Small Business,30-07-2022
7290,Consumer,28-08-2022
7291,Consumer,26-06-2023
7292,Small Business,03-10-2023
7293,Small Business,01-11-2023
7294,Consumer,24-09-2024
7295,Small Business,04-06-2022
7296,Consumer,23-09-2022
7297,Small Business,17-10-2023
7298,Consumer,04-11-2024
7299,Corporate,29-05-2022
7300,Consumer,03-12-2024
7301,Consumer,21-05-2023
7302,Small Business,15-07-2022
7303,Small Business,09-08-2022
7304,Consumer,16-03-2024
7305,Small Business,24-05-2023
7306,Small Business,10-02-2024
7307,Small Business,21-03-2024
7308,Consumer,27-06-2023
7309,Consumer,20-08-2024
7310,Consumer,26-05-2023
7311,Consumer,17-04-2024
7312,Consumer,28-06-2024
7313,Consumer,10-05-2024
7314,Small Business,11-07-2023
7315,Small Business,14-09-2022
7316,Consumer,10-12-2022
7317,Consumer,04-12-2024
7318,Consumer,12-03-2022
7319,Consumer,21-08-2023
7320,Corporate,27-07-2022
7321,Consumer,02-08-2024
7322,Corporate,09-05-2022
7323,Consumer,07-04-2024
7324,Consumer,11-12-2024
7325,Consumer,22-03-2024
7326,Small Business,23-07-2023
7327,Consumer,28-01-2024
7328,Consumer,27-09-2022
7329,Corporate,11-07-2023
7330,Consumer,24-03-2022
7331,Consumer,18-02-2023
7332,Consumer,08-05-2022
7333,Small Business,15-01-2022
7334,Consumer,28-03-2022
7335,Consumer,02-01-2023
7336,Consumer,11-10-2022
7337,Small Business,02-09-2022
7338,Corporate,16-01-2023
7339,Small Business,27-02-2024
7340,Small Business,17-12-2024
7341,Small Business,29-04-2022
7342,Consumer,15-11-2023
7343,Corporate,21-07-2023
7344,Consumer,24-01-2024
7345,Consumer,31-05-2023
7346,Consumer,17-04-2024
7347,Small Business,28-07-2023
7348,Consumer,17-11-2022
7349,Consumer,27-05-2023
7350,Consumer,20-01-2022
7351,Corporate,11-10-2022
7352,Consumer,15-04-2023
7353,Small Business,03-11-2024
7354,Small Business,25-11-2022
7355,Small Business,08-11-2022
7356,Corporate,26-08-2024
7357,Consumer,26-05-2023
7358,Small Business,11-07-2023
7359,Consumer,17-05-2024
7360,Corporate,10-05-2024
7361,Consumer,29-03-2024
7362,Small Business,25-01-2023
7363,Consumer,18-07-2024
7364,Consumer,29-09-2022
7365,Small Business,25-02-2023
7366,Consumer,10-01-2022
7367,Consumer,11-05-2023
7368,Consumer,30-08-2024
7369,Consumer,08-05-2023
7370,Consumer,14-04-2023
7371,Consumer,22-05-2023
7372,Consumer,15-06-2023
7373,Small Business,28-10-2023
7374,Consumer,25-10-2023
7375,Consumer,16-10-2024
7376,Small Business,22-07-2023
7377,Small Business,12-02-2024
7378,Consumer,31-07-2024
7379,Consumer,22-09-2022
7380,Consumer,03-03-2022
7381,Consumer,07-12-2022
7382,Consumer,19-12-2022
7383,Consumer,03-03-2022
7384,Consumer,29-03-2023
7385,Consumer,12-02-2022
7386,Corporate,03-10-2022
7387,Corporate,08-08-2022
7388,Consumer,08-03-2024
7389,Consumer,01-11-2024
7390,Small Business,28-11-2023
7391,Consumer,25-10-2022
7392,Consumer,08-06-2023
7393,Consumer,13-09-2022
7394,Consumer,09-01-2024
7395,Consumer,30-11-2022
7396,Consumer,30-03-2024
7397,Corporate,04-07-2024
7398,Small Business,23-07-2023
7399,Consumer,21-06-2022
7400,Small Business,05-09-2023
7401,Corporate,26-09-2023
7402,Consumer,08-12-2023
7403,Consumer,16-06-2024
7404,Consumer,14-03-2023
7405,Consumer,22-10-2023
7406,Consumer,02-11-2022
7407,Small Business,16-08-2022
7408,Consumer,29-05-2023
7409,Consumer,24-07-2024
7410,Consumer,29-01-2023
7411,Small Business,22-05-2022
7412,Small Business,06-11-2022
7413,Small Business,11-08-2022
7414,Consumer,04-11-2022
7415,Consumer,27-08-2024
7416,Small Business,12-12-2024
7417,Corporate,24-10-2022
7418,Consumer,15-02-2023
7419,Consumer,21-10-2022
7420,Consumer,23-12-2024
7421,Corporate,10-11-2022
7422,Small Business,27-04-2022
7423,Corporate,02-07-2022
7424,Corporate,27-02-2022
7425,Corporate,24-05-2022
7426,Consumer,05-07-2022
7427,Small Business,14-10-2023
7428,Consumer,25-04-2022
7429,Corporate,25-01-2023
7430,Consumer,06-12-2023
7431,Consumer,11-02-2023
7432,Consumer,05-05-2022
7433,Consumer,17-08-2023
7434,Consumer,01-10-2023
7435,Consumer,25-02-2023
7436,Consumer,22-11-2023
7437,Corporate,18-01-2023
7438,Small Business,03-09-2022
7439,Consumer,01-05-2023
7440,Consumer,23-03-2024
7441,Small Business,06-10-2024
7442,Consumer,07-08-2022
7443,Small Business,19-11-2024
7444,Consumer,23-06-2024
7445,Small Business,27-01-2023
7446,Small Business,25-04-2023
7447,Small Business,20-12-2022
7448,Consumer,13-04-2024
7449,Corporate,13-01-2024
7450,Corporate,13-12-2024
7451,Consumer,20-12-2024
7452,Small Business,17-06-2024
7453,Consumer,20-02-2024
7454,Small Business,08-07-2024
7455,Small Business,09-03-2024
7456,Small Business,22-03-2024
7457,Corporate,13-05-2022
7458,Corporate,25-12-2024
7459,Consumer,12-09-2022
7460,Consumer,28-05-2024
7461,Consumer,14-11-2024
7462,Consumer,20-10-2023
7463,Consumer,03-01-2022
7464,Small Business,11-09-2023
7465,Consumer,22-07-2024
7466,Corporate,24-07-2023
7467,Small Business,21-03-2022
7468,Small Business,24-10-2023
7469,Consumer,28-06-2023
7470,Consumer,21-04-2024
7471,Corporate,16-07-2024
7472,Consumer,08-11-2024
7473,Consumer,04-06-2024
7474,Small Business,29-05-2023
7475,Consumer,20-11-2023
7476,Small Business,06-12-2023
7477,Consumer,24-11-2023
7478,Small Business,07-12-2023
7479,Consumer,09-04-2022
7480,Consumer,30-04-2024
7481,Consumer,21-02-2022
7482,Small Business,17-06-2023
7483,Consumer,15-08-2022
7484,Consumer,26-01-2024
7485,Consumer,13-09-2023
7486,Small Business,14-03-2024
7487,Consumer,05-12-2023
7488,Consumer,13-06-2024
7489,Consumer,21-04-2022
7490,Consumer,29-08-2024
7491,Small Business,10-01-2023
7492,Small Business,26-12-2023
7493,Consumer,31-05-2024
7494,Consumer,12-10-2023
7495,Consumer,29-12-2024
7496,Consumer,28-05-2024
7497,Consumer,17-12-2023
7498,Consumer,11-03-2024
7499,Corporate,22-10-2024
7500,Consumer,08-03-2024
7501,Consumer,12-12-2022
7502,Consumer,08-10-2023
7503,Consumer,31-03-2022
7504,Corporate,16-04-2024
7505,Consumer,25-12-2022
7506,Small Business,08-09-2024
7507,Small Business,28-05-2023
7508,Consumer,19-02-2023
7509,Small Business,01-04-2022
7510,Consumer,22-06-2024
7511,Consumer,08-09-2024
7512,Consumer,01-10-2022
7513,Consumer,03-02-2022
7514,Consumer,09-11-2023
7515,Consumer,24-02-2024
7516,Corporate,09-06-2024
7517,Corporate,02-01-2024
7518,Consumer,16-03-2024
7519,Consumer,30-09-2022
7520,Consumer,04-09-2022
7521,Small Business,01-06-2024
7522,Consumer,24-06-2023
7523,Small Business,08-10-2023
