OrderID,OrderDate,Region,City,Channel,PaymentMethod,CustomerKey,ProductKey,Quantity,UnitPrice,Discount(%),ShippingFee,Tax_Rate,Returned,ReturnReason,GrossAmount,DiscountAmount,TaxAmount,NetRevenue
723687,2024-08-23,North,Chandigarh,Online,Card,5198,8,4,52345,0.1,0,0.18,0,,209380.00,20938.00,33919.56,222361.56
723688,2024-02-02,West,Pune,Online,Card,3392,11,2,3636,0.15,49,0.18,0,,7272.00,1090.80,1121.44,7351.64
723689,2024-12-30,South,Chennai,Online,UPI,5257,8,4,59950,0.15,49,0.18,0,,239800.00,35970.00,36698.22,240577.22
723690,2024-06-24,West,Pune,Online,UPI,6326,2,4,43817,0,0,0.18,0,,175268.00,0.00,31548.24,206816.24
723691,2024-11-30,East,Bhubaneswar,Online,NetBanking,10447,3,4,52088,0,49,0.18,0,,208352.00,0.00,37512.18,245913.18
723692,2024-10-28,West,Pune,Online,Card,11711,12,2,55860,0,0,0.18,0,,111720.00,0.00,20109.60,131829.60
723693,2024-01-24,North,Delhi,Retail,UPI,63,15,2,50796,0,99,0.18,0,,101592.00,0.00,18304.38,119995.38
723694,2024-03-25,South,Hyderabad,Online,UPI,4502,9,3,2771,0,0,0.18,0,,8313.00,0.00,1496.34,9809.34
723695,2024-09-30,North,Delhi,Online,UPI,7016,6,4,3762,0.05,99,0.18,1,Damaged,15048.00,752.40,2591.03,16985.63
723696,2024-09-25,North,Jaipur,Distributor,UPI,2835,15,2,47940,0.1,99,0.18,0,,95880.00,9588.00,15550.38,101941.38
723697,2024-09-28,West,Mumbai,Online,NetBanking,1324,7,3,2003,0.15,149,0.18,0,,6009.00,901.35,946.20,6202.85
723698,2024-03-18,South,Hyderabad,Online,NetBanking,5780,10,6,8342,0,0,0.18,0,,50052.00,0.00,9009.36,59061.36
723699,2024-10-21,North,Delhi,Online,UPI,2592,14,4,30386,0,149,0.18,0,,121544.00,0.00,21904.74,143597.74
723700,2024-12-19,West,Mumbai,Online,Card,734,11,2,11632,0,49,0.18,0,,23264.00,0.00,4196.34,27509.34
723701,2024-01-03,South,Hyderabad,Online,UPI,3888,2,1,63831,0,199,0.18,0,,63831.00,0.00,11525.40,75555.40
723702,2024-11-29,West,Pune,Retail,UPI,11246,15,3,20798,0.25,0,0.18,0,,62394.00,15598.50,8423.19,55218.69
723703,2024-03-05,East,Patna,Online,COD,1664,4,8,8228,0,49,0.18,0,,65824.00,0.00,11857.14,77730.14
723704,2024-11-08,East,Patna,Online,COD,5335,10,5,13996,0.05,49,0.18,1,Damaged,69980.00,3499.00,11975.40,78505.40
723705,2024-05-21,West,Indore,Retail,UPI,10109,8,3,53238,0.1,199,0.18,0,,159714.00,15971.40,25909.49,169851.09
723706,2024-02-04,North,Chandigarh,Online,Card,502,8,6,19365,0.05,0,0.18,0,,116190.00,5809.50,19868.49,130248.99
723707,2024-11-15,East,Guwahati,Online,Card,10908,2,6,63576,0.1,49,0.18,0,,381456.00,38145.60,61804.69,405164.09
723708,2024-02-17,North,Delhi,Online,UPI,663,7,5,3326,0.25,149,0.18,0,,16630.00,4157.50,2271.87,14893.37
723709,2024-03-31,East,Patna,Online,Card,3859,14,3,21756,0.05,99,0.18,0,,65268.00,3263.40,11178.65,73282.25
723710,2024-04-23,East,Kolkata,Online,UPI,8211,6,3,2821,0.15,99,0.18,0,,8463.00,1269.45,1312.66,8605.21
723711,2024-10-10,South,Kochi,Retail,UPI,11069,12,2,43278,0.1,49,0.18,0,,86556.00,8655.60,14030.89,91980.29
723712,2024-07-04,North,Jaipur,Online,UPI,7541,5,4,4483,0.1,149,0.18,0,,17932.00,1793.20,2931.80,19219.60
723713,2024-05-11,North,Lucknow,Online,Card,622,7,4,3778,0.2,0,0.18,0,,15112.00,3022.40,2176.13,14265.73
723714,2024-11-20,West,Pune,Online,UPI,7208,6,5,2199,0,99,0.18,0,,10995.00,0.00,1996.92,13090.92
723715,2024-07-05,South,Bengaluru,Online,Card,1810,7,4,3412,0,99,0.18,0,,13648.00,0.00,2474.46,16221.46
723716,2024-05-11,South,Hyderabad,Retail,Card,3027,15,4,33266,0.2,99,0.18,0,,133064.00,26612.80,19179.04,125729.24
723717,2024-04-12,West,Pune,Online,UPI,135,9,1,3608,0.05,49,0.18,0,,3608.00,180.40,625.79,4102.39
723718,2024-05-08,West,Indore,Online,UPI,11016,7,7,3857,0,49,0.18,0,,26999.00,0.00,4868.64,31916.64
723719,2024-03-30,West,Ahmedabad,Online,Card,10676,4,3,55789,0,0,0.18,0,,167367.00,0.00,30126.06,197493.06
723720,2024-02-24,East,Patna,Online,Card,9396,14,3,45813,0.15,99,0.18,1,Damaged,137439.00,20615.85,21045.99,137968.14
723721,2024-04-20,North,Delhi,Online,COD,3608,3,3,18960,0.05,0,0.18,0,,56880.00,2844.00,9726.48,63762.48
723722,2024-02-15,North,Lucknow,Distributor,UPI,3178,10,6,12757,0,49,0.18,0,,76542.00,0.00,13786.38,90377.38
723723,2024-09-04,South,Chennai,Online,NetBanking,6493,3,5,57008,0.05,0,0.18,0,,285040.00,14252.00,48741.84,319529.84
723724,2024-03-31,East,Bhubaneswar,Retail,COD,4473,10,5,3945,0.25,49,0.18,0,,19725.00,4931.25,2671.70,17514.45
723725,2024-11-25,North,Chandigarh,Retail,UPI,5809,6,5,419,0.2,0,0.18,0,,2095.00,419.00,301.68,1977.68
723726,2024-03-15,North,Jaipur,Retail,Card,3462,2,3,24520,0.1,99,0.18,0,,73560.00,7356.00,11934.54,78237.54
723727,2024-01-06,South,Bengaluru,Online,UPI,1522,9,5,4219,0.25,199,0.18,0,,21095.00,5273.75,2883.64,18903.89
723728,2024-05-26,North,Delhi,Retail,NetBanking,6673,8,5,25219,0.05,199,0.18,0,,126095.00,6304.75,21598.06,141587.31
723729,2024-09-14,East,Kolkata,Online,COD,6195,12,6,21020,0.2,49,0.18,0,,126120.00,25224.00,18170.10,119115.10
723730,2024-02-26,South,Chennai,Online,COD,5189,6,6,2358,0.05,0,0.18,0,,14148.00,707.40,2419.31,15859.91
723731,2024-04-01,East,Patna,Retail,COD,2844,6,8,3567,0,99,0.18,0,,28536.00,0.00,5154.30,33789.30
723732,2024-02-02,East,Bhubaneswar,Distributor,UPI,8375,7,3,2493,0,199,0.18,0,,7479.00,0.00,1382.04,9060.04
723733,2024-07-08,East,Kolkata,Online,UPI,5358,6,8,1864,0,49,0.18,1,Wrong Item,14912.00,0.00,2692.98,17653.98
723734,2024-12-09,West,Ahmedabad,Online,COD,404,6,4,4455,0.05,99,0.18,0,,17820.00,891.00,3065.04,20093.04
723735,2024-03-27,West,Ahmedabad,Online,UPI,10690,2,2,14613,0.05,149,0.18,0,,29226.00,1461.30,5024.47,32938.17
723736,2024-09-04,East,Patna,Online,UPI,6564,11,5,9376,0,99,0.18,0,,46880.00,0.00,8456.22,55435.22
723737,2024-08-17,North,Jaipur,Online,Card,1020,6,6,1426,0.05,49,0.18,0,,8556.00,427.80,1471.90,9649.10
723738,2024-03-11,West,Mumbai,Online,UPI,10041,12,5,61068,0,49,0.18,0,,305340.00,0.00,54970.02,360359.02
723739,2024-11-24,South,Hyderabad,Online,UPI,7331,12,4,46809,0.1,99,0.18,0,,187236.00,18723.60,30350.05,198961.45
723740,2024-10-09,South,Kochi,Online,Card,6482,9,4,2620,0,199,0.18,0,,10480.00,0.00,1922.22,12601.22
723741,2024-06-26,North,Jaipur,Online,UPI,5303,3,1,38396,0,49,0.18,0,,38396.00,0.00,6920.10,45365.10
723742,2024-03-13,North,Chandigarh,Online,NetBanking,1812,7,4,863,0.15,99,0.18,0,,3452.00,517.80,545.98,3579.18
723743,2024-01-20,West,Indore,Online,Card,3625,10,4,15448,0.15,0,0.18,1,Late Delivery,61792.00,9268.80,9454.18,61977.38
723744,2024-01-02,West,Ahmedabad,Online,UPI,4846,2,2,54318,0.05,149,0.18,0,,108636.00,5431.80,18603.58,121956.78
723745,2024-10-05,North,Lucknow,Online,Card,2000,5,2,3726,0.15,99,0.18,0,,7452.00,1117.80,1157.98,7591.18
723746,2024-01-02,North,Chandigarh,Retail,UPI,3837,3,6,16960,0.1,49,0.18,0,,101760.00,10176.00,16493.94,108126.94
723747,2024-05-02,North,Lucknow,Distributor,UPI,11710,8,4,45890,0.05,0,0.18,0,,183560.00,9178.00,31388.76,205770.76
723748,2024-05-31,West,Mumbai,Retail,UPI,8982,4,1,12287,0.15,49,0.18,0,,12287.00,1843.05,1888.73,12381.68
723749,2024-01-07,South,Chennai,Distributor,Card,4666,15,3,63686,0,149,0.18,0,,191058.00,0.00,34417.26,225624.26
723750,2024-11-04,East,Guwahati,Retail,COD,1146,10,4,11847,0.1,149,0.18,0,,47388.00,4738.80,7703.68,50501.88
723751,2024-07-21,South,Kochi,Online,Card,7112,1,1,33064,0.1,99,0.18,0,,33064.00,3306.40,5374.19,35230.79
723752,2024-01-03,East,Guwahati,Retail,NetBanking,10084,3,7,62627,0,49,0.18,0,,438389.00,0.00,78918.84,517356.84
723753,2024-01-10,South,Hyderabad,Online,Card,1886,9,6,506,0.05,149,0.18,0,,3036.00,151.80,545.98,3579.18
723754,2024-09-16,West,Pune,Retail,Card,234,3,3,57252,0.05,99,0.18,0,,171756.00,8587.80,29388.10,192655.30
723755,2024-12-19,South,Chennai,Retail,Card,7523,9,2,1930,0,149,0.18,0,,3860.00,0.00,721.62,4730.62
723756,2024-03-11,West,Ahmedabad,Online,UPI,8770,15,2,35343,0.05,0,0.18,0,,70686.00,3534.30,12087.31,79239.01
723757,2024-08-05,North,Lucknow,Retail,Card,8566,7,4,4212,0,99,0.18,0,,16848.00,0.00,3050.46,19997.46
723758,2024-05-05,East,Guwahati,Retail,Card,5994,9,4,4319,0,149,0.18,0,,17276.00,0.00,3136.50,20561.50
723759,2024-05-05,West,Indore,Retail,UPI,7183,5,9,1859,0.2,199,0.18,0,,16731.00,3346.20,2445.08,16028.88
723760,2024-02-06,South,Kochi,Online,UPI,11090,15,4,44561,0.1,0,0.18,0,,178244.00,17824.40,28875.53,189295.13
723761,2024-10-17,East,Kolkata,Retail,Card,8819,6,2,2317,0.05,99,0.18,0,,4634.00,231.70,810.23,5311.53
723762,2024-02-09,East,Kolkata,Online,UPI,2583,4,4,14561,0,99,0.18,0,,58244.00,0.00,10501.74,68844.74
723763,2024-02-23,North,Chandigarh,Retail,UPI,8819,12,2,62471,0.05,49,0.18,0,,124942.00,6247.10,21373.90,140117.80
723764,2024-08-25,North,Chandigarh,Online,NetBanking,1173,5,1,2025,0.2,99,0.18,0,,2025.00,405.00,309.42,2028.42
723765,2024-10-16,South,Hyderabad,Retail,UPI,7698,8,1,60552,0,49,0.18,0,,60552.00,0.00,10908.18,71509.18
723766,2024-06-01,East,Kolkata,Retail,NetBanking,1579,15,4,38920,0.05,0,0.18,0,,155680.00,7784.00,26621.28,174517.28
723767,2024-12-25,South,Hyderabad,Retail,UPI,247,3,4,64162,0.1,149,0.18,0,,256648.00,25664.80,41603.80,272736.00
723768,2024-04-29,West,Pune,Online,Card,3644,3,3,23719,0,0,0.18,0,,71157.00,0.00,12808.26,83965.26
723769,2024-11-12,South,Bengaluru,Online,UPI,8245,15,3,23753,0,49,0.18,0,,71259.00,0.00,12835.44,84143.44
723770,2024-04-14,East,Kolkata,Online,Card,4787,13,5,497,1.1,0,0.18,1,No Longer Needed,2485.00,0.00,447.30,2932.30
723771,2024-11-20,North,Chandigarh,Online,UPI,7176,15,2,15902,0,149,0.18,0,,31804.00,0.00,5751.54,37704.54
723772,2024-11-04,South,Chennai,Online,Card,8812,11,1,13761,0,99,0.18,0,,13761.00,0.00,2494.80,16354.80
723773,2024-02-16,West,Pune,Retail,COD,4534,10,4,4674,0.1,0,0.18,0,,18696.00,1869.60,3028.75,19855.15
723774,2024-10-06,West,Ahmedabad,Online,Card,4231,13,3,3142,0.1,149,0.18,0,,9426.00,942.60,1553.83,10186.23
723775,2024-11-29,West,Mumbai,Retail,UPI,1099,5,3,3886,0.2,0,0.18,0,,11658.00,2331.60,1678.75,11005.15
723776,2024-01-24,North,Delhi,Retail,UPI,7874,11,6,7328,0.1,0,0.18,0,,43968.00,4396.80,7122.82,46694.02
723777,2024-04-18,East,Patna,Retail,NetBanking,5229,2,2,17441,0,149,0.18,0,,34882.00,0.00,6305.58,41336.58
723778,2024-10-04,North,Lucknow,Online,Card,2103,7,2,3313,0.05,49,0.18,0,,6626.00,331.30,1141.87,7485.57
723779,2024-09-14,North,Lucknow,Online,UPI,6830,5,4,3887,0,0,0.18,0,,15548.00,0.00,2798.64,18346.64
723780,2024-09-18,West,Ahmedabad,Online,Card,1744,14,8,56087,0,99,0.18,0,,448696.00,0.00,80783.10,529578.10
723781,2024-10-24,West,Mumbai,Online,COD,8533,2,6,11917,0,49,0.18,0,,71502.00,0.00,12879.18,84430.18
723782,2024-10-26,East,Bhubaneswar,Online,NetBanking,5389,11,4,11118,0.05,149,0.18,0,,44472.00,2223.60,7631.53,50028.93
723783,2024-05-09,South,Bengaluru,Distributor,UPI,4444,1,2,60142,0,199,0.18,0,,120284.00,0.00,21686.94,142169.94
723784,2024-06-18,West,Indore,Online,UPI,6159,3,3,10775,0.05,149,0.18,1,Wrong Item,32325.00,1616.25,5554.40,36412.15
723785,2024-02-11,South,Chennai,Retail,NetBanking,11296,2,2,40029,0.05,99,0.18,0,,80058.00,4002.90,13707.74,89861.84
723786,2024-11-03,West,Indore,Online,UPI,8989,2,1,21741,0,0,0.18,0,,21741.00,0.00,3913.38,25654.38
723787,2024-11-18,South,Kochi,Retail,Card,3353,10,4,12024,0,0,0.18,0,,48096.00,0.00,8657.28,56753.28
723788,2024-02-16,East,Kolkata,Retail,Card,9528,13,4,2803,0.2,49,0.18,0,,11212.00,2242.40,1623.35,10641.95
723789,2024-11-16,South,Kochi,Retail,UPI,1254,8,3,43618,0,49,0.18,0,,130854.00,0.00,23562.54,154465.54
723790,2024-01-09,East,Guwahati,Retail,UPI,4137,13,4,1568,0,49,0.18,0,,6272.00,0.00,1137.78,7458.78
723791,2024-11-21,North,Jaipur,Online,NetBanking,2682,3,3,22009,0.05,0,0.18,0,,66027.00,3301.35,11290.62,74016.27
723792,2024-03-05,North,Chandigarh,Online,Card,6469,9,4,2978,0.05,0,0.18,0,,11912.00,595.60,2036.95,13353.35
723793,2024-11-04,South,Chennai,Online,Card,5877,1,4,39329,0,0,0.18,0,,157316.00,0.00,28316.88,185632.88
723794,2024-01-15,South,Bengaluru,Retail,Card,9184,4,7,12592,0.05,0,0.18,0,,88144.00,4407.20,15072.62,98809.42
723795,2024-12-14,North,Jaipur,Online,UPI,7243,9,9,4137,0.1,0,0.18,0,,37233.00,3723.30,6031.75,39541.45
723796,2024-10-24,West,Indore,Online,UPI,7316,1,5,59149,0.1,149,0.18,0,,295745.00,29574.50,47937.51,314257.01
723797,2024-09-11,West,Ahmedabad,Online,COD,5876,15,1,47683,0,149,0.18,0,,47683.00,0.00,8609.76,56441.76
723798,2024-10-17,East,Patna,Retail,NetBanking,10992,15,7,46283,0,49,0.18,0,,323981.00,0.00,58325.40,382355.40
723799,2024-05-21,West,Mumbai,Retail,UPI,311,8,4,30360,0,99,0.18,0,,121440.00,0.00,21877.02,143416.02
723800,2024-04-08,South,Kochi,Online,COD,4597,1,6,34943,0,49,0.18,0,,209658.00,0.00,37747.26,247454.26
723801,2024-09-14,North,Lucknow,Retail,Card,1545,10,1,6954,0.15,49,0.18,0,,6954.00,1043.10,1072.78,7032.68
723802,2024-05-16,East,Kolkata,Online,UPI,10894,10,5,11514,0.05,99,0.18,0,,57570.00,2878.50,9862.29,64652.79
723803,2024-07-17,South,Chennai,Online,UPI,11218,5,4,989,0.1,99,0.18,0,,3956.00,395.60,658.69,4318.09
723804,2024-08-31,East,Guwahati,Online,UPI,2259,9,3,2626,0.2,99,0.18,0,,7878.00,1575.60,1152.25,7553.65
723805,2024-02-23,North,Jaipur,Retail,UPI,3647,15,4,13149,0.05,99,0.18,0,,52596.00,2629.80,9011.74,59076.94
723806,2024-03-27,South,Hyderabad,Online,UPI,5222,8,3,18948,0,49,0.18,0,,56844.00,0.00,10240.74,67133.74
723807,2024-03-25,South,Hyderabad,Online,UPI,6871,9,3,626,0.1,199,0.18,0,,1878.00,187.80,340.06,2229.26
723808,2024-05-25,West,Pune,Online,COD,1758,2,2,34468,0,199,0.18,0,,68936.00,0.00,12444.30,81579.30
723809,2024-06-13,West,Pune,Distributor,NetBanking,5052,9,5,577,0.2,99,0.18,0,,2885.00,577.00,433.26,2840.26
723810,2024-05-10,North,Jaipur,Online,COD,1895,8,2,61880,0.05,99,0.18,0,,123760.00,6188.00,21180.78,138851.78
723811,2024-12-28,East,Kolkata,Retail,UPI,3052,8,2,9350,0.15,149,0.18,1,Wrong Item,18700.00,2805.00,2887.92,18931.92
723812,2024-04-18,South,Bengaluru,Online,Card,9052,7,3,393,0,49,0.18,0,,1179.00,0.00,221.04,1449.04
723813,2024-10-30,North,Delhi,Online,UPI,9778,7,7,3671,0,99,0.18,0,,25697.00,0.00,4643.28,30439.28
723814,2024-05-09,East,Patna,Retail,Card,1248,1,4,19408,0,199,0.18,0,,77632.00,0.00,14009.58,91840.58
723815,2024-07-05,East,Patna,Retail,Card,11732,5,3,2423,0.2,0,0.18,0,,7269.00,1453.80,1046.74,6861.94
723816,2024-09-28,East,Bhubaneswar,Online,Card,6147,13,1,1101,0.05,149,0.18,1,Late Delivery,1101.00,55.05,215.09,1410.04
723817,2024-12-06,West,Indore,Online,Card,5921,10,2,9895,0,49,0.18,0,,19790.00,0.00,3571.02,23410.02
723818,2024-11-28,North,Delhi,Online,NetBanking,4385,11,3,10577,0,49,0.18,0,,31731.00,0.00,5720.40,37500.40
723819,2024-10-03,West,Indore,Retail,NetBanking,5521,7,6,1044,0.05,99,0.18,0,,6264.00,313.20,1088.96,7138.76
723820,2024-02-08,North,Delhi,Online,UPI,3274,11,5,3494,0.1,0,0.18,0,,17470.00,1747.00,2830.14,18553.14
723821,2024-02-18,South,Bengaluru,Retail,UPI,3639,12,4,20500,0.15,49,0.18,0,,82000.00,12300.00,12554.82,82303.82
723822,2024-09-12,South,Chennai,Online,Card,9272,12,4,33892,0.2,99,0.18,0,,135568.00,27113.60,19539.61,128093.01
723823,2024-03-31,North,Delhi,Retail,Card,7308,8,4,41336,0.05,199,0.18,0,,165344.00,8267.20,28309.64,185585.44
723824,2024-09-15,West,Ahmedabad,Online,UPI,10181,13,2,1388,0.05,49,0.18,0,,2776.00,138.80,483.52,3169.72
723825,2024-07-31,West,Ahmedabad,Online,COD,8120,2,5,57427,0.15,149,0.18,0,,287135.00,43070.25,43958.48,288172.23
723826,2024-09-22,North,Chandigarh,Distributor,COD,9527,11,3,12188,0,0,0.18,0,,36564.00,0.00,6581.52,43145.52
723827,2024-01-06,North,Lucknow,Online,Card,4858,5,4,311,0.1,149,0.18,0,,1244.00,124.40,228.35,1496.95
723828,2024-05-27,South,Chennai,Distributor,Card,786,14,3,30644,0,49,0.18,0,,91932.00,0.00,16556.58,108537.58
723829,2024-05-03,West,Mumbai,Retail,UPI,5686,10,1,13932,0.2,99,0.18,0,,13932.00,2786.40,2024.03,13268.63
723830,2024-06-01,North,Lucknow,Online,COD,216,11,4,1216,0,49,0.18,0,,4864.00,0.00,884.34,5797.34
723831,2024-04-07,East,Bhubaneswar,Online,COD,5609,9,3,4064,0.1,99,0.18,0,,12192.00,1219.20,1992.92,13064.72
723832,2024-02-17,North,Chandigarh,Online,COD,11357,12,5,41047,0,49,0.18,0,,205235.00,0.00,36951.12,242235.12
723833,2024-06-30,South,Kochi,Online,UPI,3609,5,4,2352,0,49,0.18,0,,9408.00,0.00,1702.26,11159.26
723834,2024-02-24,East,Bhubaneswar,Retail,Card,8956,5,5,1904,0,199,0.18,0,,9520.00,0.00,1749.42,11468.42
723835,2024-08-09,North,Lucknow,Online,UPI,11681,14,4,16026,0.1,0,0.18,0,,64104.00,6410.40,10384.85,68078.45
723836,2024-11-20,South,Kochi,Retail,Card,290,13,3,375,0,149,0.18,0,,1125.00,0.00,229.32,1503.32
723837,2024-10-18,South,Bengaluru,Retail,NetBanking,329,13,4,1002,0.05,99,0.18,0,,4008.00,200.40,703.19,4609.79
723838,2024-11-18,South,Chennai,Online,Card,2881,9,5,4032,0,0,0.18,0,,20160.00,0.00,3628.80,23788.80
723839,2024-10-20,East,Guwahati,Online,UPI,4912,6,4,829,0.15,0,0.18,0,,3316.00,497.40,507.35,3325.95
723840,2024-10-22,East,Bhubaneswar,Online,UPI,6648,3,2,52764,0,49,0.18,0,,105528.00,0.00,19003.86,124580.86
723841,2024-03-23,North,Jaipur,Retail,Card,1257,6,3,836,0.1,49,0.18,0,,2508.00,250.80,415.12,2721.32
723842,2024-06-15,South,Chennai,Online,UPI,2069,6,4,1244,0.2,0,0.18,0,,4976.00,995.20,716.54,4697.34
723843,2024-12-02,West,Ahmedabad,Retail,NetBanking,6787,7,3,1086,0.25,49,0.18,0,,3258.00,814.50,448.65,2941.15
723844,2024-05-15,North,Jaipur,Retail,Card,8987,12,6,55776,0,0,0.18,0,,334656.00,0.00,60238.08,394894.08
723845,2024-10-21,East,Kolkata,Online,Card,10713,3,2,33633,0.05,99,0.18,0,,67266.00,3363.30,11520.31,75522.01
723846,2024-08-14,East,Patna,Retail,Card,10826,12,3,63955,0,99,0.18,0,,191865.00,0.00,34553.52,226517.52
723847,2024-09-23,South,Hyderabad,Retail,UPI,5164,14,5,22490,0.25,0,0.18,0,,112450.00,28112.50,15180.75,99518.25
723848,2024-04-26,North,Jaipur,Distributor,UPI,10979,2,5,30171,0,99,0.18,0,,150855.00,0.00,27171.72,178125.72
723849,2024-12-04,North,Chandigarh,Online,Card,3836,5,4,534,0,0,0.18,0,,2136.00,0.00,384.48,2520.48
723850,2024-07-29,South,Bengaluru,Online,UPI,2171,4,3,21022,0,149,0.18,0,,63066.00,0.00,11378.70,74593.70
723851,2024-07-31,East,Guwahati,Online,UPI,9355,11,2,3744,0,149,0.18,0,,7488.00,0.00,1374.66,9011.66
723852,2024-01-08,South,Kochi,Online,UPI,3894,6,3,2125,0.15,99,0.18,0,,6375.00,956.25,993.20,6510.95
723853,2024-05-29,East,Kolkata,Distributor,UPI,5216,12,3,51125,0.15,199,0.18,0,,153375.00,23006.25,23502.20,154069.95
723854,2024-08-21,North,Jaipur,Online,COD,2859,1,3,59563,0.05,49,0.18,1,Late Delivery,178689.00,8934.45,30564.64,200368.19
723855,2024-08-20,West,Indore,Online,NetBanking,676,2,4,36975,0.15,49,0.18,0,,147900.00,22185.00,22637.52,148401.52
723856,2024-12-18,North,Jaipur,Retail,Card,4577,9,5,1402,0.1,0,0.18,0,,7010.00,701.00,1135.62,7444.62
723857,2024-05-22,South,Kochi,Online,UPI,9772,14,2,32757,0,149,0.18,0,,65514.00,0.00,11819.34,77482.34
723858,2024-10-14,East,Guwahati,Online,UPI,11655,7,5,4336,0.05,149,0.18,0,,21680.00,1084.00,3734.10,24479.10
723859,2024-10-27,South,Bengaluru,Online,UPI,3094,9,6,4278,0.1,49,0.18,0,,25668.00,2566.80,4167.04,27317.24
723860,2024-04-21,North,Delhi,Online,UPI,5945,3,7,14468,0.1,149,0.18,0,,101276.00,10127.60,16433.53,107730.93
723861,2024-01-13,North,Lucknow,Online,UPI,4439,8,3,19444,0,199,0.18,0,,58332.00,0.00,10535.58,69066.58
723862,2024-04-08,East,Bhubaneswar,Retail,UPI,515,12,5,52361,0.15,99,0.18,0,,261805.00,39270.75,40073.98,262707.23
723863,2024-04-10,West,Indore,Retail,UPI,9632,3,2,57446,0.05,0,0.18,0,,114892.00,5744.60,19646.53,128793.93
723864,2024-05-04,North,Jaipur,Online,Card,1729,8,2,61367,0.05,99,0.18,0,,122734.00,6136.70,21005.33,137701.63
723865,2024-11-15,West,Ahmedabad,Online,UPI,6947,9,1,4385,0.1,149,0.18,0,,4385.00,438.50,737.19,4832.69
723866,2024-12-24,West,Indore,Retail,UPI,6724,1,3,36926,0.1,49,0.18,0,,110778.00,11077.80,17954.86,117704.06
723867,2024-01-19,West,Ahmedabad,Retail,UPI,10998,11,1,16024,0.1,0,0.18,0,,16024.00,1602.40,2595.89,17017.49
723868,2024-03-23,North,Delhi,Distributor,NetBanking,8916,12,1,23911,0,0,0.18,0,,23911.00,0.00,4303.98,28214.98
723869,2024-10-12,South,Hyderabad,Online,NetBanking,8151,9,3,4213,0,49,0.18,0,,12639.00,0.00,2283.84,14971.84
723870,2024-08-15,South,Kochi,Online,UPI,9134,1,3,40158,0,99,0.18,0,,120474.00,0.00,21703.14,142276.14
723871,2024-11-05,North,Jaipur,Online,UPI,7450,1,6,26051,0.15,49,0.18,0,,156306.00,23445.90,23923.64,156832.74
723872,2024-03-21,East,Bhubaneswar,Online,Card,2113,9,3,4032,0.1,0,0.18,0,,12096.00,1209.60,1959.55,12845.95
723873,2024-06-11,South,Hyderabad,Online,UPI,9879,6,6,3607,0,49,0.18,1,Damaged,21642.00,0.00,3904.38,25595.38
723874,2024-12-18,North,Jaipur,Online,UPI,5772,9,4,3215,0.2,49,0.18,0,,12860.00,2572.00,1860.66,12197.66
723875,2024-06-11,East,Patna,Retail,UPI,11646,15,4,19723,0.15,99,0.18,0,,78892.00,11833.80,12088.30,79245.50
723876,2024-11-28,North,Chandigarh,Online,Card,9916,13,3,750,0.15,99,0.18,0,,2250.00,337.50,362.07,2373.57
723877,2024-08-22,West,Indore,Online,Card,8760,13,2,696,0.05,49,0.18,0,,1392.00,69.60,246.85,1618.25
723878,2024-01-10,West,Indore,Online,NetBanking,4833,10,3,16883,0.15,99,0.18,0,,50649.00,7597.35,7767.12,50917.77
723879,2024-11-14,East,Bhubaneswar,Online,UPI,6120,15,5,61776,0.05,0,0.18,0,,308880.00,15444.00,52818.48,346254.48
723880,2024-03-20,North,Delhi,Online,UPI,6399,15,5,37360,0.05,149,0.18,0,,186800.00,9340.00,31969.62,209578.62
723881,2024-09-05,West,Ahmedabad,Online,COD,6878,3,5,16459,0.1,99,0.18,1,Wrong Item,82295.00,8229.50,13349.61,87514.11
723882,2024-10-27,North,Jaipur,Online,UPI,2646,3,5,20303,0.05,0,0.18,0,,101515.00,5075.75,17359.06,113798.31
723883,2024-03-05,South,Chennai,Online,UPI,4035,2,2,45830,0.15,49,0.18,0,,91660.00,13749.00,14032.80,91992.80
723884,2024-08-05,East,Guwahati,Retail,COD,10400,4,6,53382,0.05,99,0.18,0,,320292.00,16014.60,54787.75,359164.15
723885,2024-05-27,South,Chennai,Online,Card,644,3,7,50066,0.1,0,0.18,0,,350462.00,35046.20,56774.84,372190.64
723886,2024-06-18,East,Guwahati,Retail,UPI,4676,8,1,11790,0.05,99,0.18,0,,11790.00,589.50,2033.91,13333.41
723887,2024-12-26,North,Jaipur,Online,NetBanking,7834,12,5,12690,0.2,99,0.18,0,,63450.00,12690.00,9154.62,60013.62
723888,2024-08-21,East,Bhubaneswar,Online,NetBanking,9067,8,7,62753,0.05,199,0.18,0,,439271.00,21963.55,75151.16,492657.61
723889,2024-05-13,West,Mumbai,Online,UPI,2480,9,2,1163,0,99,0.18,0,,2326.00,0.00,436.50,2861.50
723890,2024-10-29,East,Patna,Online,UPI,4358,15,5,22669,0.15,0,0.18,0,,113345.00,17001.75,17341.78,113685.03
723891,2024-06-21,South,Kochi,Online,UPI,3554,10,6,15339,0,99,0.18,0,,92034.00,0.00,16583.94,108716.94
723892,2024-12-25,East,Guwahati,Distributor,NetBanking,5732,3,3,18189,0.1,0,0.18,0,,54567.00,5456.70,8839.85,57950.15
723893,2024-11-11,West,Pune,Retail,UPI,5708,6,1,1475,0.1,99,0.18,0,,1475.00,147.50,256.77,1683.27
